OBJECTID,AS_,source,edite_par,Province,ZS,Annee,Source_geo,Territoire,ANTENNE,Groupement,Code_DSNIS,Code_DHIS2,Sce_Sem,Fiabilite,POP_2018,AS1,Shape_Leng,Shape_Area,PCODE
"0",Bongazi,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS06
"0",Buburu,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS09
"0",Malanga,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS11
"0",Moluka,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS14
"0",Ngwanza,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS16
"0",Mokolo,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS13
"0",Bokondo,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS03
"0",Iwondo,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Bongenye,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS07
"0",Ngondo,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS15
"0",Boboke,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS02
"0",Bomongo,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS05
"0",Bomana,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Bolebo,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS04
"0",Bosobele,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS08
"0",Lindika,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS08
"0",BOBANGI,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS02
"0",Popo kabaka,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",DJILI,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS04
"0",MOLUMBU,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS10
"0",LILANGA,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS07
"0",Mobena,,MSF,Equateur,Bomongo,2020-09-08,,Bomongo,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS01AS12
"0",BOBANGA,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS01
"0",LOKOLO MOKO,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS09
"0",NDJONDO NGIRI,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",IPOMBO,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS06
"4032",Bokolomwaki,msf,MSF,Equateur,Lolanga Mampoko,,,Bolomba,,,,,,Haute,,,0.65135610958,0.01367239656,CD4108ZS02AS01
"0",Mpoka,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS11
"0",ILAMBASSA,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS05
"0",SALONGO,,MSF,Equateur,Lilanga,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4104ZS02AS12
"0",Bosango,,MSF,Equateur,Irebu,,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS01AS01
"0",Ntondo,,MSF,Equateur,Irebu,,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Mikaya,,MSF,Equateur,Irebu,,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS01AS04
"0",Ngombe,,MSF,Equateur,Irebu,,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS01AS05
"0",Botuni,,MSF,Equateur,Irebu,,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS01AS02
"0",Irebu,,MSF,Equateur,Irebu,,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS01AS03
"0",Malange,,MSF,Equateur,Irebu,,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Ntondo,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS09
"0",Mpa pole,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS06
"0",Nkoso 1,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS07
"0",Nkoso 2,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS08
"0",Nzalezkenga,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS10
"0",Mabinza,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS04
"0",Ikoko motaka,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS02
"0",Lohenge,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS03
"0",Nkolo,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Moebe,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Boyoka,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Tayoka,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS11
"0",Bongonda,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS02
"0",Itumba,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS04
"0",Ilombola,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS03
"0",Takili,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Lukolela Plantation,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS05
"0",Malualumba,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Mokula,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS05
"0",Botuali,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4102ZS03AS01
"0",Ndongo Bokoko,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Desungu,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Lokongo,,MSF,Equateur,Ntondo,2020-09-08,,Bikoro,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Mpoka,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,
"0",Mbondo,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS06
"0",Nkolo Lingamba,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS07
"0",Nkondi,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS08
"0",Bokangamoy,,MSF,Equateur,Lukolela,2020-09-08,,,,,,,DPS Equateur,Haute,,,0.00000000000,0.00000000000,CD4103ZS02AS01
"0",Monkoto,,DSNIS,Tshuapa,MONKOTO,2020-12-11,,Monkoto,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4507ZS01AS13
"0",Imomampako,,DSNIS,Tshuapa,MONKOTO,2020-12-11,,Monkoto,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4507ZS01AS09
"0",Isaka,,DSNIS,Tshuapa,MONKOTO,2020-12-11,,Monkoto,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4507ZS01AS10
"0",Bongili,,DSNIS,Tshuapa,MONKOTO,2020-12-11,,Monkoto,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4507ZS01AS05
"0",Emengeye,,DSNIS,Tshuapa,MONKOTO,2020-12-11,,Monkoto,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4507ZS01AS06
"0",Nongelokwa,,DSNIS,Tshuapa,MONKOTO,2020-12-11,,Monkoto,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4507ZS01AS18
"0",Mpengekaboko,,DSNIS,Tshuapa,MONKOTO,2020-12-11,,Monkoto,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4507ZS01AS15
"0",Ndjafa,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS30
"0",Bekili,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS02
"0",Batanga,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS01
"0",Bongoy,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS09
"0",CDCC,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS10
"0",Lifoku,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS21
"0",Marie Louise,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS27
"0",Motema mosantu,,DSNIS,Tshuapa,BOENDE,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS01AS29
"0",Yokelelu,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS17
"0",Monkoy,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS09
"0",Momboyo,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS08
"0",Yangambo,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS15
"0",Efekola,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS03
"0",Bongemba,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS02
"0",Lingomo,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS07
"0",Yalifafu,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS11
"0",Wamba,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS10
"0",Isanga,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS03AS06
"0",Lotulo,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",,,DSNIS,Tshuapa,YALIFAFU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Bokela,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Boto,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Ndotsi,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Efekele,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Lokoma,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Elinga,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Esongo,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Bendjali,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Efomi,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Lukuku II,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Nkembe,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Etongoto,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Isama,,DSNIS,Tshuapa,BUSANGA,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Malela,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS16
"0",Likete,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS14
"0",Ngombi isongu,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS17
"0",Bokondji,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Bekomi,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS02
"0",Bokutu,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS05
"0",Esangani,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS10
"0",Bekila,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS01
"0",Bosilia,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS08
"0",Etata,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS11
"0",Pi bofoka,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Pilote wema,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS18
"0",Boanga,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS03
"0",Ibangalakata,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS12
"0",Lolungu,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS15
"0",Bolafa,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS06
"0",Bonsombo,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4502ZS02AS07
"0",Nkoto,,DSNIS,Tshuapa,WEMA,2020-12-11,,Boende,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Bosenge,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS01
"0",Yasola,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS14
"0",Iyanga,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS02
"0",Wanga,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS08
"0",Lifanga,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS03
"0",Yalokoli,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS09
"0",Yofaka,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS15
"0",Ilili,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS06
"0",Yamboyo,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS02AS10
"0",,,DSNIS,Tshuapa,LINGOMO,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Lyambo,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS07
"0",Yoote,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS25
"0",Yofili,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS23
"0",Lokombo,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS09
"0",Bongila,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS04
"0",Yaikala,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS16
"0",Djolu_muke,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS06
"0",Bofola,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS02
"0",Yoseki,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS26
"0",Wamba,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS13
"0",,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Yanyango_mbula,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS21
"0",Nsema_biamba,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS12
"0",Iyema,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Yokwa,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS24
"0",Befory,,DSNIS,Tshuapa,DJOLU,2020-12-11,,,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4504ZS01AS01
"0",Yayangobula,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS15
"0",Yambili,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS13
"0",Lolanga,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS05
"0",Yolonga,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS19
"0",Bomoi,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS02
"0",Yalokuli,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS10
"0",Cedimo,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS03
"0",Yalusaka,,DSNIS,Tshuapa,MONDOMBE,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS02AS12
"0",Mamba,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS12
"0",Yaloola,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,
"0",Samanda,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS15
"0",Ikomaloki,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS09
"0",Watsi,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS16
"0",Ekuku,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS07
"0",Yalonga 3,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS22
"0",Yaloketo,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS17
"0",Yalola,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS18
"0",Yalonga 1,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS21
"0",Yalombo,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS20
"0",Boyombe,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS06
"0",Lokona,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS11
"0",Ene,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS08
"0",Boboto,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS02
"0",Bokole,,DSNIS,Tshuapa,IKELA,2020-12-11,,Ikela,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4505ZS01AS03
"0",Bulukutu,,DSNIS,Tshuapa,BOKUNGU,2020-12-11,,Bokungu,,,,,DSNIS,Basse,,,0.00000000000,0.00000000000,CD4506ZS01AS08
